Date,Open,High,Low,Close,Adj Close,Volume
20/08/2019,210.880005,213.350006,210.320007,210.360001,209.730331,26884300
21/08/2019,212.990005,213.649994,211.600006,212.639999,212.00351,21535400
22/08/2019,213.190002,214.440002,210.75,212.460007,211.824051,22253700
23/08/2019,209.429993,212.050003,201,202.639999,202.033447,46818000
26/08/2019,205.860001,207.190002,205.059998,206.490005,205.871918,26043600
27/08/2019,207.860001,208.550003,203.529999,204.160004,203.548889,25873300
28/08/2019,204.100006,205.720001,203.320007,205.529999,204.914795,15938800
29/08/2019,208.5,209.320007,206.660004,209.009995,208.384369,20990500
30/08/2019,210.160004,210.449997,207.199997,208.740005,208.115189,21143400
03/09/2019,206.429993,206.979996,204.220001,205.699997,205.084274,20023000
04/09/2019,208.389999,209.479996,207.320007,209.190002,208.563843,19188100
05/09/2019,212,213.970001,211.509995,213.279999,212.641586,23913700
06/09/2019,214.050003,214.419998,212.509995,213.259995,212.621643,19362300
09/09/2019,214.839996,216.440002,211.070007,214.169998,213.528931,27309400
10/09/2019,213.860001,216.779999,211.710007,216.699997,216.051346,31777900
11/09/2019,218.070007,223.710007,217.729996,223.589996,222.920731,44289600
12/09/2019,224.800003,226.419998,222.860001,223.089996,222.422226,32226700
13/09/2019,220,220.789993,217.020004,218.75,218.095215,39763300
16/09/2019,217.729996,220.130005,217.559998,219.899994,219.241776,21158100
17/09/2019,219.960007,220.820007,219.119995,220.699997,220.039383,18318700
18/09/2019,221.059998,222.850006,219.440002,222.770004,222.103195,25340000
19/09/2019,222.009995,223.759995,220.369995,220.960007,220.298615,22060600
20/09/2019,221.380005,222.559998,217.470001,217.729996,217.078262,55413100
23/09/2019,218.949997,219.839996,217.649994,218.720001,218.065308,19165500
24/09/2019,221.029999,222.490005,217.190002,217.679993,217.028412,31190800
25/09/2019,218.550003,221.5,217.139999,221.029999,220.368393,21903400
26/09/2019,220,220.940002,218.830002,219.889999,219.231812,18833500
27/09/2019,220.539993,220.960007,217.279999,218.820007,218.165024,25352000
30/09/2019,220.899994,224.580002,220.789993,223.970001,223.299591,25977400
01/10/2019,225.070007,228.220001,224.199997,224.589996,223.91774,34805800
02/10/2019,223.059998,223.580002,217.929993,218.960007,218.304596,34612300
03/10/2019,218.429993,220.960007,215.130005,220.820007,220.159027,28606500
04/10/2019,225.639999,227.490005,223.889999,227.009995,226.33049,34619700
07/10/2019,226.270004,229.929993,225.839996,227.059998,226.380341,30576500
08/10/2019,225.820007,228.059998,224.330002,224.399994,223.728302,27955000
09/10/2019,227.029999,227.789993,225.639999,227.029999,226.350433,18692600
10/10/2019,227.929993,230.440002,227.300003,230.089996,229.401276,28253400
11/10/2019,232.949997,237.639999,232.309998,236.210007,235.50296,41698900
14/10/2019,234.899994,238.130005,234.669998,235.869995,235.163971,24106900
15/10/2019,236.389999,237.649994,234.880005,235.320007,234.615631,21840000
16/10/2019,233.369995,235.240005,233.199997,234.369995,233.668457,18475800
17/10/2019,235.089996,236.149994,233.520004,235.279999,234.575745,16896300
18/10/2019,234.589996,237.580002,234.289993,236.410004,235.702362,24358400
21/10/2019,237.520004,240.990005,237.320007,240.509995,239.790085,21811800
22/10/2019,241.160004,242.199997,239.619995,239.960007,239.241745,20573400
23/10/2019,242.100006,243.240005,241.220001,243.179993,242.452087,18957200
24/10/2019,244.509995,244.800003,241.809998,243.580002,242.850891,17318800
25/10/2019,243.160004,246.729996,242.880005,246.580002,245.841919,18369300
28/10/2019,247.419998,249.25,246.720001,249.050003,248.30452,24143200
29/10/2019,248.970001,249.75,242.570007,243.289993,242.561752,35709900
30/10/2019,244.759995,245.300003,241.210007,243.259995,242.531845,31130500
31/10/2019,247.240005,249.169998,237.259995,248.759995,248.015381,34790500
01/11/2019,249.539993,255.929993,249.160004,255.820007,255.05426,37781300
04/11/2019,257.329987,257.850006,255.380005,257.5,256.729218,25818000
05/11/2019,257.049988,258.190002,256.320007,257.130005,256.360352,19974400
06/11/2019,256.769989,257.48999,255.369995,257.23999,256.470001,18966100
07/11/2019,258.73999,260.350006,258.109985,259.429993,259.429993,23735100
08/11/2019,258.690002,260.440002,256.850006,260.140015,260.140015,17496600
11/11/2019,258.299988,262.470001,258.279999,262.200012,262.200012,20455300
12/11/2019,261.549988,262.790009,260.920013,261.959991,261.959991,21847200
13/11/2019,261.130005,264.779999,261.070007,264.470001,264.470001,25683600
14/11/2019,263.75,264.880005,262.100006,262.640015,262.640015,22295700
15/11/2019,263.679993,265.779999,263.01001,265.76001,265.76001,25051600
18/11/2019,265.799988,267.429993,264.230011,267.100006,267.100006,21675800
19/11/2019,267.899994,268,265.390015,266.290009,266.290009,19041800
20/11/2019,265.540009,266.079987,260.399994,263.190002,263.190002,26558600
21/11/2019,263.690002,264.01001,261.179993,262.01001,262.01001,30348800
22/11/2019,262.589996,263.179993,260.839996,261.779999,261.779999,16331300
25/11/2019,262.709991,266.440002,262.519989,266.369995,266.369995,21005100
26/11/2019,266.940002,267.160004,262.5,264.290009,264.290009,26301900
27/11/2019,265.579987,267.980011,265.309998,267.839996,267.839996,16308900
29/11/2019,266.600006,268,265.899994,267.25,267.25,11654400
02/12/2019,267.269989,268.25,263.450012,264.160004,264.160004,23621800
03/12/2019,258.309998,259.529999,256.290009,259.450012,259.450012,28607600
04/12/2019,261.070007,263.309998,260.679993,261.73999,261.73999,16795400
05/12/2019,263.790009,265.890015,262.730011,265.579987,265.579987,18606100
06/12/2019,267.480011,271,267.299988,270.709991,270.709991,26518900
